City,State,Petrol_Rate,Diesel_Rate,Date
Kanpur Urban,Uttar Pradesh,103.19,0.0,2021-11-04
Kashi Ram Nagar,Uttar Pradesh,103.33,0.0,2021-11-04
Kaushambi,Uttar Pradesh,103.26,0.0,2021-11-04
Kushinagar,Uttar Pradesh,103.5,0.0,2021-11-04
Lakhimpur,Uttar Pradesh,103.87,0.0,2021-11-04
Lalitpur,Uttar Pradesh,104.22,0.0,2021-11-04
Lucknow,Uttar Pradesh,103.04,0.0,2021-11-04
Maharajganj,Uttar Pradesh,103.79,0.0,2021-11-04
Mahoba,Uttar Pradesh,104.33,0.0,2021-11-04
Mainpuri,Uttar Pradesh,103.48,0.0,2021-11-04
Mathura,Uttar Pradesh,102.91,0.0,2021-11-04
Maunathbhanjan,Uttar Pradesh,103.76,0.0,2021-11-04
Meerut,Uttar Pradesh,103.16,0.0,2021-11-04
Mirzapur,Uttar Pradesh,103.67,0.0,2021-11-04
Moradabad,Uttar Pradesh,103.3,0.0,2021-11-04
Muzaffarnagar,Uttar Pradesh,103.35,0.0,2021-11-04
Pilibhit,Uttar Pradesh,103.77,0.0,2021-11-04
Pratapgarh,Uttar Pradesh,104.28,0.0,2021-11-04
