City,State,Petrol_Rate,Diesel_Rate,Date
Bijapur,Karnataka,100.78,85.22,2021-11-17
Chamrajnagar,Karnataka,100.58,85.01,2021-11-17
Chikkaballapura,Karnataka,100.58,85.01,2021-11-17
Chikmagalur,Karnataka,101.32,85.58,2021-11-17
Chitradurga,Karnataka,102.34,86.47,2021-11-17
Dakshin Kannad,Karnataka,99.76,84.24,2021-11-17
Davangere,Karnataka,102.79,86.88,2021-11-17
Dharwad,Karnataka,100.52,84.98,2021-11-17
Gadag,Karnataka,100.87,85.29,2021-11-17
Gulbarga,Karnataka,100.28,84.77,2021-11-17
Hassan,Karnataka,100.79,85.08,2021-11-17
Haveri,Karnataka,100.86,85.28,2021-11-17
Kodagu,Karnataka,102.18,86.34,2021-11-17
Kolar,Karnataka,100.27,84.73,2021-11-17
Koppal,Karnataka,101.45,85.82,2021-11-17
Mandya,Karnataka,100.78,85.19,2021-11-17
Mysore,Karnataka,100.34,84.8,2021-11-17
Raichur,Karnataka,101.0,85.43,2021-11-17
Ramanagara,Karnataka,100.7,85.12,2021-11-17
Shimoga,Karnataka,102.28,86.47,2021-11-17
Tumkur,Karnataka,101.3,85.67,2021-11-17
Udupi,Karnataka,99.86,84.33,2021-11-17
Uttar Kannad,Karnataka,101.04,85.39,2021-11-17
Yadgir,Karnataka,100.91,85.33,2021-11-17
Bagalkot,Karnataka,101.21,85.61,2021-11-19
Bangalore,Karnataka,100.58,85.01,2021-11-19
Bangalore Rural,Karnataka,100.58,85.01,2021-11-19
Belgaum,Karnataka,100.58,85.03,2021-11-19
Bellary,Karnataka,102.39,86.67,2021-11-19
Bidar,Karnataka,101.44,85.81,2021-11-19
Bijapur,Karnataka,100.74,85.18,2021-11-19
Chamrajnagar,Karnataka,100.58,85.01,2021-11-19
Chikkaballapura,Karnataka,100.58,85.01,2021-11-19
Chikmagalur,Karnataka,102.07,86.22,2021-11-19
Chitradurga,Karnataka,101.67,85.87,2021-11-19
Dakshin Kannad,Karnataka,100.11,84.56,2021-11-19
Davangere,Karnataka,102.79,86.88,2021-11-19
Dharwad,Karnataka,100.31,84.79,2021-11-19
Gadag,Karnataka,101.38,85.76,2021-11-19
Gulbarga,Karnataka,100.69,85.14,2021-11-19
Hassan,Karnataka,100.67,84.97,2021-11-19
Haveri,Karnataka,100.68,85.12,2021-11-19
Kodagu,Karnataka,102.18,86.34,2021-11-19
Kolar,Karnataka,100.96,85.36,2021-11-19
Koppal,Karnataka,101.62,85.99,2021-11-19
Mandya,Karnataka,100.08,84.56,2021-11-19
Mysore,Karnataka,100.08,84.56,2021-11-19
Raichur,Karnataka,100.71,85.17,2021-11-19
Ramanagara,Karnataka,100.93,85.33,2021-11-19
Shimoga,Karnataka,101.85,86.12,2021-11-19
Tumkur,Karnataka,101.17,85.42,2021-11-19
Udupi,Karnataka,100.48,84.89,2021-11-19
Uttar Kannad,Karnataka,101.98,86.25,2021-11-19
Yadgir,Karnataka,100.91,85.33,2021-11-19
Bagalkot,Karnataka,101.22,85.61,2021-11-23
