City,State,Petrol_Rate,Diesel_Rate,Date
Gir Somnath,Gujarat,96.77,90.78,2021-11-11
Jamnagar,Gujarat,94.76,88.74,2021-11-11
Junagadh,Gujarat,95.89,89.9,2021-11-11
Kheda,Gujarat,95.37,89.36,2021-11-11
Kutch,Gujarat,95.2,89.18,2021-11-11
Mahisagar,Gujarat,95.89,89.88,2021-11-11
Mehsana,Gujarat,95.01,89.01,2021-11-11
Morbi,Gujarat,95.71,89.71,2021-11-11
Narmada,Gujarat,95.44,89.43,2021-11-11
Navsari,Gujarat,95.56,89.56,2021-11-11
Panch Mahal,Gujarat,95.51,89.49,2021-11-11
Patan,Gujarat,95.33,89.34,2021-11-11
Porbander,Gujarat,95.5,89.48,2021-11-11
Rajkot,Gujarat,95.73,89.74,2021-11-11
Sabar Kantha,Gujarat,96.47,90.46,2021-11-11
Surat,Gujarat,95.0,89.0,2021-11-11
Surendranagar,Gujarat,96.3,90.29,2021-11-11
Tapi,Gujarat,95.61,89.62,2021-11-11
The Dangs,Gujarat,95.99,89.99,2021-11-11
Vadodara,Gujarat,95.17,89.16,2021-11-11
Valsad,Gujarat,96.2,90.21,2021-11-11
Ahmedabad,Gujarat,95.36,89.35,2021-11-12
Amreli,Gujarat,96.9,90.91,2021-11-12
Anand,Gujarat,95.26,89.25,2021-11-12
Aravalli,Gujarat,95.91,89.9,2021-11-12
Banas Kantha,Gujarat,95.1,89.11,2021-11-12
Bharuch,Gujarat,95.83,89.82,2021-11-12
Bhavnagar,Gujarat,96.75,90.74,2021-11-12
Botad,Gujarat,96.32,90.31,2021-11-12
Chhotaudepur,Gujarat,95.89,89.88,2021-11-12
Dahod,Gujarat,95.98,89.96,2021-11-12
Devbhumi Dwarka,Gujarat,94.86,88.84,2021-11-12
Gandhi Nagar,Gujarat,95.41,89.4,2021-11-12
Gir Somnath,Gujarat,97.02,91.03,2021-11-12
Jamnagar,Gujarat,94.76,88.74,2021-11-12
Junagadh,Gujarat,95.83,89.84,2021-11-12
Kheda,Gujarat,95.33,89.32,2021-11-12
Kutch,Gujarat,95.63,89.61,2021-11-12
Mahisagar,Gujarat,96.02,90.0,2021-11-12
Mehsana,Gujarat,95.53,89.54,2021-11-12
Morbi,Gujarat,96.02,90.02,2021-11-12
Narmada,Gujarat,95.72,89.71,2021-11-12
Navsari,Gujarat,95.56,89.56,2021-11-12
Panch Mahal,Gujarat,95.29,89.27,2021-11-12
Patan,Gujarat,95.04,89.05,2021-11-12
Porbander,Gujarat,96.0,89.98,2021-11-12
Rajkot,Gujarat,96.05,90.03,2021-11-12
Sabar Kantha,Gujarat,95.86,89.85,2021-11-12
Surat,Gujarat,94.98,88.99,2021-11-12
Surendranagar,Gujarat,95.93,89.92,2021-11-12
Tapi,Gujarat,96.66,90.67,2021-11-12
The Dangs,Gujarat,95.99,89.99,2021-11-12
Vadodara,Gujarat,94.78,88.76,2021-11-12
Valsad,Gujarat,96.02,90.03,2021-11-12
Ahmedabad,Gujarat,95.49,89.48,2021-11-14
Amreli,Gujarat,96.9,90.91,2021-11-14
Anand,Gujarat,95.18,89.17,2021-11-14
Aravalli,Gujarat,96.08,90.07,2021-11-14
Banas Kantha,Gujarat,95.1,89.11,2021-11-14
Bharuch,Gujarat,95.57,89.55,2021-11-14
Bhavnagar,Gujarat,96.85,90.84,2021-11-14
Botad,Gujarat,96.12,90.11,2021-11-14
Chhotaudepur,Gujarat,95.12,89.11,2021-11-14
Dahod,Gujarat,96.1,90.08,2021-11-14
Devbhumi Dwarka,Gujarat,95.5,89.48,2021-11-14
Gandhi Nagar,Gujarat,95.41,89.4,2021-11-14
Gir Somnath,Gujarat,96.91,90.92,2021-11-14
Jamnagar,Gujarat,95.46,89.45,2021-11-14
Junagadh,Gujarat,96.24,90.24,2021-11-14
Kheda,Gujarat,94.92,88.9,2021-11-14
Kutch,Gujarat,95.97,89.96,2021-11-14
Mahisagar,Gujarat,95.89,89.88,2021-11-14
Mehsana,Gujarat,95.38,89.38,2021-11-14
Morbi,Gujarat,96.02,90.02,2021-11-14
Narmada,Gujarat,95.44,89.43,2021-11-14
Navsari,Gujarat,95.34,89.35,2021-11-14
Panch Mahal,Gujarat,94.91,88.89,2021-11-14
Patan,Gujarat,94.92,88.93,2021-11-14
Porbander,Gujarat,95.67,89.66,2021-11-14
Rajkot,Gujarat,95.37,89.37,2021-11-14
Sabar Kantha,Gujarat,95.86,89.85,2021-11-14
Surat,Gujarat,95.55,89.56,2021-11-14
Surendranagar,Gujarat,95.72,89.73,2021-11-14
Tapi,Gujarat,96.03,90.04,2021-11-14
The Dangs,Gujarat,95.99,89.99,2021-11-14
Vadodara,Gujarat,94.78,88.76,2021-11-14
Valsad,Gujarat,95.82,89.82,2021-11-14
Ahmedabad,Gujarat,95.92,89.91,2021-11-16
Amreli,Gujarat,95.84,89.84,2021-11-16
Anand,Gujarat,95.48,89.47,2021-11-16
Aravalli,Gujarat,96.22,90.2,2021-11-16
Banas Kantha,Gujarat,95.4,89.4,2021-11-16
Bharuch,Gujarat,95.88,89.87,2021-11-16
Bhavnagar,Gujarat,97.2,91.19,2021-11-16
Botad,Gujarat,96.53,90.52,2021-11-16
Chhotaudepur,Gujarat,95.69,89.68,2021-11-16
Dahod,Gujarat,96.25,90.24,2021-11-16
Devbhumi Dwarka,Gujarat,95.68,89.66,2021-11-16
Gandhi Nagar,Gujarat,95.37,89.35,2021-11-16
Gir Somnath,Gujarat,96.57,90.58,2021-11-16
Jamnagar,Gujarat,95.03,89.02,2021-11-16
Junagadh,Gujarat,95.89,89.9,2021-11-16
Kheda,Gujarat,95.13,89.12,2021-11-16
Kutch,Gujarat,95.86,89.85,2021-11-16
Mahisagar,Gujarat,95.33,89.32,2021-11-16
Mehsana,Gujarat,95.04,89.05,2021-11-16
Morbi,Gujarat,95.29,89.29,2021-11-16
Narmada,Gujarat,95.35,89.34,2021-11-16
